0 // -- [BUFFS] Categoria 1
//=================================================================================================================
//
// [0]			: Item Type [0 ~ 15]
// [1]			: Item Index [0 ~ 512]
// [2]			: Item Level [0 ~ 15]
// [3]			: Item Option Skill [0: Não] [1: Sim]
// [4]			: Item Option Luck [0: Não] [1: Sim]
// [5]			: Item Option Add Life [0 ~ 7]
// [6]			: Item Durability [0 ~ 255]
// [7]			: Item Option Excellent 
// [8]			: Item Option Ancient [0: Random][1: Option 1(+5)][2: Option 1(+10)][3: Option 2(+5)][4: Option 2(+10)]
// [9]			: Item Option 380 [0: Não] [1: Sim]
// [10]			: Item Socket Option 1º Slot [255 = Disable] [254 Empty]
// [11]			: Item Socket Option 2º Slot [255 = Disable] [254 Empty]
// [12]			: Item Socket Option 3º Slot [255 = Disable] [254 Empty]
// [13]			: Item Socket Option 4º Slot [255 = Disable] [254 Empty]
// [14]			: Item Socket Option 5º Slot [255 = Disable] [254 Empty]
// [15]			: Permitir Enviar de Presente [0: Não] [1: Sim]
// [16]			: Item Description Group [0: None] [1: New] [2: Hot] [3: Sale]
// [17]			: Item Discount Group [reference CashShopManager.dat]
// [18]			: Item Duration Timer (Seconds)
// [19]			: Item Price
//
//========================================================================================================================================================================================================
//	[0]	[1]	[2]	[3]	[4]	[5]	[6]	[7]	[8]	[9]		[10]	[11]	[12]	[13]	[14]		[15]		[16]	[17]		[18]	[19]
//========================================================================================================================================================================================================
	14	73	0	0	0	0	0	0	0	0		255	255	255	255	255		0		1	-1		60	50
	14	74	0	0	0	0	0	0	0	0		255	255	255	255	255		0		1	-1		180	50
	14	75	0	0	0	0	0	0	0	0		255	255	255	255	255		0		1	-1		3600	50
	14	76	0	0	0	0	0	0	0	0		255	255	255	255	255		0		1	-1		3600	50
	14	77	0	0	0	0	0	0	0	0		255	255	255	255	255		0		1	-1		3600	50
	14	104	0	0	0	0	0	0	0	0		255	255	255	255	255		0		1	-1		15	50

	13	62	0	0	0	0	0	0	0	0		255	255	255	255	255		0		1	-1		60	50
	13	63	0	0	0	0	0	0	0	0		255	255	255	255	255		0		1	-1		180	50
	13	43	0	0	0	0	0	0	0	0		255	255	255	255	255		0		1	-1		3600	50
	13	44	0	0	0	0	0	0	0	0		255	255	255	255	255		0		1	-1		3600	50
	13	45	0	0	0	0	0	0	0	0		255	255	255	255	255		0		1	-1		3600	50


	14	91	0	0	0	0	1	0	0	0		255	255	255	255	255		0		1	-1		-1	2
	13	54	0	0	0	0	255	0	0	0		255	255	255	255	255		0		1	-1		-1	2
	13	55	0	0	0	0	255	0	0	0		255	255	255	255	255		0		1	-1		-1	2
	13	56	0	0	0	0	255	0	0	0		255	255	255	255	255		0		1	-1		-1	2
	13	57	0	0	0	0	255	0	0	0		255	255	255	255	255		0		1	-1		-1	2
	13	58	0	0	0	0	255	0	0	0		255	255	255	255	255		0		1	-1		-1	2
end

1 // -- [Weapon] Categoria 2
//=================================================================================================================
//
// [0]			: Item Type [0 ~ 15]
// [1]			: Item Index [0 ~ 512]
// [2]			: Item Level [0 ~ 15]
// [3]			: Item Option Skill [0: Não] [1: Sim]
// [4]			: Item Option Luck [0: Não] [1: Sim]
// [5]			: Item Option Add Life [0 ~ 7]
// [6]			: Item Durability [0 ~ 255]
// [7]			: Item Option Excellent 
// [8]			: Item Option Ancient [0: Random][1: Option 1(+5)][2: Option 1(+10)][3: Option 2(+5)][4: Option 2(+10)]
// [9]			: Item Option 380 [0: Não] [1: Sim]
// [10]			: Item Socket Option 1º Slot [255 = Disable] [254 Empty]
// [11]			: Item Socket Option 2º Slot [255 = Disable] [254 Empty]
// [12]			: Item Socket Option 3º Slot [255 = Disable] [254 Empty]
// [13]			: Item Socket Option 4º Slot [255 = Disable] [254 Empty]
// [14]			: Item Socket Option 5º Slot [255 = Disable] [254 Empty]
// [15]			: Permitir Enviar de Presente [0: Não] [1: Sim]
// [16]			: Item Description Group [0: None] [1: New] [2: Hot] [3: Sale]
// [17]			: Item Discount Group [reference CashShopManager.dat]
// [18]			: Item Duration Timer (Seconds)
// [19]			: Item Price
//
//========================================================================================================================================================================================================
//	[0]	[1]	[2]	[3]	[4]	[5]	[6]	[7]	[8]	[9]		[10]	[11]	[12]	[13]	[14]		[15]		[16]	[17]		[18]	[19]
//========================================================================================================================================================================================================
	0	0	15	1	1	0	255	63	0	0		255	255	255	255	255		0		1	-1		-1	50	// Kris
	0	1	15	1	1	0	255	63	0	0		255	255	255	255	255		0		2	-1		-1	60	// Short Sword
	0	2	15	1	1	0	255	63	0	0		255	255	255	255	255		0		2	-1		-1	60	// Rapier
	0	3	15	1	1	0	255	63	0	0		255	255	255	255	255		0		2	-1		-1	60	// Katana
	0	4	15	1	1	0	255	63	0	0		255	255	255	255	255		0		2	-1		-1	60	// Sword of Assassin
	0	5	15	1	1	0	255	63	0	0		255	255	255	255	255		0		2	-1		-1	60	// Blade
	0	6	15	1	1	0	255	63	0	0		255	255	255	255	255		0		2	-1		-1	60	// Gladius
	0	7	15	1	1	0	255	63	0	0		255	255	255	255	255		0		2	-1		-1	60	// Falchion
	0	8	15	1	1	0	255	63	0	0		255	255	255	255	255		0		2	-1		-1	60	// Serpent Sword	
	0	9	15	1	1	0	255	63	0	0		255	255	255	255	255		0		2	-1		-1	60	// Sword of Salamander
	0	10	15	1	1	0	255	63	0	0		255	255	255	255	255		0		2	-1		-1	60	// Light Saber
	0	11	15	1	1	0	255	63	0	0		255	255	255	255	255		0		2	-1		-1	60	// Legendary Sword
	0	12	15	1	1	0	255	63	0	0		255	255	255	255	255		0		2	-1		-1	60	// Heliacal Sword
	0	13	15	1	1	0	255	63	0	0		255	255	255	255	255		0		2	-1		-1	60	// Double Blade
	0	14	15	1	1	0	255	63	0	0		255	255	255	255	255		0		2	-1		-1	60	// Lightning Sword
	0	15	15	1	1	0	255	63	0	0		255	255	255	255	255		0		2	-1		-1	60	// Giant Sword
	0	16	15	1	1	0	255	63	0	0		255	255	255	255	255		0		2	-1		-1	60	// Sword of Destruction
	0	17	15	1	1	0	255	63	0	0		255	255	255	255	255		0		2	-1		-1	60	// Dark Breaker
	0	18	15	1	1	0	255	63	0	0		255	255	255	255	255		0		2	-1		-1	60	// Thunder Blade 
	0	19	15	1	1	0	255	63	0	0		255	255	255	255	255		0		2	-1		-1	60	// Divine Sword of Archangel
	0	20	15	1	1	0	255	63	0	0		255	255	255	255	255		0		2	-1		-1	60	// Knigt Blade
	0	31	15	1	1	0	255	63	0	0		255	255	255	255	255		0		2	-1		-1	60	// Rune Blade
	1	0	15	1	1	0	255	63	0	0		255	255	255	255	255		0		3	-1		-1	60	// Small Axe
	1	1	15	1	1	0	255	63	0	0		255	255	255	255	255		0		3	-1		-1	60	// Hand Axe
	1	2	15	1	1	0	255	63	0	0		255	255	255	255	255		0		3	-1		-1	60	// Double Axe
	1	3	15	1	1	0	255	63	0	0		255	255	255	255	255		0		3	-1		-1	60	// Tomahawk
	1	4	15	1	1	0	255	63	0	0		255	255	255	255	255		0		3	-1		-1	60	// Elven Axe
	1	5	15	1	1	0	255	63	0	0		255	255	255	255	255		0		3	-1		-1	60	// Battle Axe
	1	6	15	1	1	0	255	63	0	0		255	255	255	255	255		0		3	-1		-1	60	// Nikea Axe
	1	7	15	1	1	0	255	63	0	0		255	255	255	255	255		0		3	-1		-1	60	// Larkan Axe
	1	8	15	1	1	0	255	63	0	0		255	255	255	255	255		0		3	-1		-1	60	// Crescent Axe
	2	0	15	1	1	0	255	63	0	0		255	255	255	255	255		0		1	-1		-1	60	// Mace
	2	1	15	1	1	0	255	63	0	0		255	255	255	255	255		0		1	-1		-1	60	// Morning Star
	2	2	15	1	1	0	255	63	0	0		255	255	255	255	255		0		1	-1		-1	60	// Flail
	2	3	15	1	1	0	255	63	0	0		255	255	255	255	255		0		1	-1		-1	60	// Great Hammer
	2	4	15	1	1	0	255	63	0	0		255	255	255	255	255		0		1	-1		-1	60	// Crystal Morning
	2	5	15	1	1	0	255	63	0	0		255	255	255	255	255		0		1	-1		-1	60	// Crystal Sword
	2	6	15	1	1	0	255	63	0	0		255	255	255	255	255		0		1	-1		-1	60	// Chaos Dragon Axe
	2	7	15	1	1	0	255	63	0	0		255	255	255	255	255		0		1	-1		-1	60	// Elemental Mace
	2	8	15	1	1	0	255	63	0	0		255	255	255	255	255		0		1	-1		-1	60	// Battle Scepter
	2	9	15	1	1	0	255	63	0	0		255	255	255	255	255		0		1	-1		-1	60	// Master Scepter
	2	10	15	1	1	0	255	63	0	0		255	255	255	255	255		0		1	-1		-1	60	// Great Scepter
